Company,Facility,OrderID,OrderType,Customer,Carrier,Reference,PO,SO,PRO,StoreNo,CreateTime,ScheduleDate,AppointmentTime,InYardDate,PickedDate,ShippedDate,Cancelled,CancelledDate,EntryType,ContainerNo,ContainerType,ContainerQty,TrailerQty,TrailerType,EntryID,RushOrder,LoadNo,LoadType,UsedHours,LabelQty,Item,ItemGrade,ItemType,Title,Supplier,ItemUOM,OrderedQty,PickType,PickQty,ShippedQty,ItemVOL,VolumeUOM,ItemWGT,WeightUOM,ItemAREA,AreaUOM,PalletType,PalletQty
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGUMCT-30BG,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.8077748885000005,cubic footage,33.1,POUND,664.6500000000001,square footage,other size,0
LT,VB,DN-5815,,MERCURY001,,6887-A,CS104246589-R-1869781,CS104246589-R-1869781,,,2018-04-27 13:07:07,2018-04-30 12:00:00,,,2018-04-30 09:38:28,2018-05-01 09:19:31,false,,EDI,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGSCT,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.8754237954000001,cubic footage,14.4,POUND,321.86,square footage,other size,0
LT,VB,DN-5817,,PACIFIC001,,1551,CS113179111,1551,,,2018-04-27 13:37:43,2018-04-30 12:00:00,,,2018-04-30 10:07:54,2018-05-02 09:35:35,false,,EDI,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N-420-63FSWH-FM,Tub,,PACIFIC001,,EA,1,PIECE_PICK,1,1,32.950275227999995,cubic footage,109.1,POUND,2189.9399999999996,square footage,other size,1
LT,VB,DN-5818,,PACIFIC001,,1552,CS113211587,1552,CS113211587,,2018-04-27 13:46:38,2018-04-30 12:00:00,,,2018-04-30 10:18:50,2018-05-02 16:47:40,false,,EDI,,,0,0,48,,false,,,0,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N-480-61FSWH-FM,Tub,,PACIFIC001,,EA,1,PIECE_PICK,1,1,26.367956244,cubic footage,0,POUND,1808.1,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N-CFL1912-WH,Claw Feet Set,,PACIFIC001,,Piece,1,PIECE_PICK,1,1,1.1268857277,cubic footage,8.8,POUND,124.03,square footage,other size,1
LT,VB,DN-5820,,PACIFIC001,,1553,CS113248624,1553,CS113248624,,2018-04-27 14:22:55,2018-05-01 12:00:00,,,2018-04-30 10:19:29,2018-05-02 16:48:50,false,,EDI,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N-700-59FSWH-FM,Tub,,PACIFIC001,,EA,1,PIECE_PICK,1,1,26.6164453944,cubic footage,0,POUND,1884.98,square footage,other size,1
LT,VB,DN-5831,,MERCURY001,R&L,7300,874904362,7300,,,2018-04-27 15:11:19,2018-05-01 12:00:00,,,2018-04-30 09:39:02,2018-05-02 09:25:48,false,,EDI,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMUMCT-30CM-H2,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,2.1423445065,cubic footage,0,POUND,673.09,square footage,other size,1
LT,VB,DN-5832,,MERCURY001,,7298,331169,7298,,,2018-04-27 15:30:49,2018-05-01 12:00:00,,,2018-04-30 09:39:35,2018-05-02 09:27:21,false,,EDI,,,0,0,48,,false,,,0,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-24MC,71+,,MERCURY001,,EA,1,PIECE_PICK,1,1,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGUMCT-24BG,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,2.5959208860000005,cubic footage,27.6,POUND,553.8000000000001,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S01,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,4.2,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-12SC,31-70,,MERCURY001,,EA,2,PIECE_PICK,2,2,6.648782679000002,cubic footage,40.8,POUND,331.1,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGSCT,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,0.8754237954000001,cubic footage,14.4,POUND,321.86,square footage,other size,1
LT,VB,DN-5833,,MERCURY001,ESTES EXPRESS (EXLA),7299,64873099,7299,218-1357767,,2018-04-27 15:37:56,2018-06-01 12:00:00,,,2018-04-30 09:41:33,2018-05-02 17:50:12,false,,EDI,,,0,0,48,,false,,,0,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-30MC,Vanity,,MERCURY001,,CS,2,PIECE_PICK,2,2,44.444160000000004,cubic footage,1,POUND,1920,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-31MR,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMUMCT-30CM-H2,31-70,,MERCURY001,,EA,2,PIECE_PICK,2,2,2.1423445065,cubic footage,0,POUND,673.09,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-UMS,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,2.3164018416000003,cubic footage,20,POUND,351.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S01,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,0.7777728,cubic footage,4.2,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-12SC,31-70,,MERCURY001,,EA,3,PIECE_PICK,3,3,6.648782679000002,cubic footage,40.8,POUND,331.1,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMSCT-H2,30-,,MERCURY001,,EA,3,PIECE_PICK,3,3,1.1250362025000002,cubic footage,15.4,POUND,259.21000000000004,square footage,other size,1
LT,VB,DN-5879,,ARROW00001,ESTES EXPRESS (EXLA),103924,po-0064181,168840,,,2018-04-30 09:53:52,2018-04-27 00:00:00,,,2018-04-30 13:16:38,2018-05-01 14:33:56,false,,Manual,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73175-5-42-2,,,ARROW00001,,EA,6,PIECE_PICK,6,6,0,cubic footage,135,POUND,0,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73175-5-54-2,,,ARROW00001,,EA,12,PIECE_PICK,12,12,0,cubic footage,165,POUND,0,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73175-5-48-3,,,ARROW00001,,EA,4,PIECE_PICK,4,4,0,cubic footage,163,POUND,0,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73150-5-48-2,,,ARROW00001,,EA,4,PIECE_PICK,4,4,0,cubic footage,133,POUND,0,square footage,other size,0
LT,VB,DN-5880,,ARROW00001,FedExFreight,103932,13021512,168807,,,2018-04-30 10:24:19,2018-04-30 00:00:00,,,2018-04-30 13:23:48,2018-05-01 14:33:29,false,,Manual,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732-5-72A30002,,,ARROW00001,,EA,2,PIECE_PICK,2,2,0,cubic footage,251,POUND,0,square footage,other size,1
LT,VB,DN-5882,,ARROW00001,Saia Motor Freight Line, Inc.,103929,13021639,168815,,,2018-04-30 11:13:57,2018-04-27 00:00:00,,,2018-04-30 13:24:50,2018-05-01 14:34:27,false,,Manual,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732-5-60-3,,,ARROW00001,,EA,2,PIECE_PICK,2,2,0,cubic footage,217,POUND,0,square footage,other size,1
LT,VB,DN-5883,,MERCURY001,,6911-B,CS104137290,6911-B,CS104137290,,2018-04-30 11:20:33,2018-05-01 12:00:00,,,2018-05-01 07:53:36,2018-05-02 16:46:57,false,,EDI,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMUMCT-30CM-H2,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,2.1423445065,cubic footage,0,POUND,673.09,square footage,other size,1
LT,VB,DN-5884,,ARROW00001,UPS FREIGHT,103955,13024502,168911,,,2018-04-30 11:25:17,2018-04-27 00:00:00,,,2018-04-30 13:25:25,2018-05-01 14:32:29,false,,Manual,,,0,0,48,,false,,,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73150-5-72-2,,,ARROW00001,,EA,6,PIECE_PICK,6,6,0,cubic footage,185,POUND,0,square footage,other size,1
LT,VB,DN-5886,,MERCURY001,,7301,36572013,7301,,,2018-04-30 11:43:41,2018-05-01 12:00:00,,,2018-05-01 07:57:47,2018-05-02 09:24:27,false,,EDI,,,0,0,48,,false,,,0,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-24MC,71+,,MERCURY001,,EA,2,PIECE_PICK,2,2,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-31MR,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGUMCT-24BG,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,2.5959208860000005,cubic footage,27.6,POUND,553.8000000000001,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S01,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,0.7777728,cubic footage,4.2,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-12SC,31-70,,MERCURY001,,EA,2,PIECE_PICK,2,2,6.648782679000002,cubic footage,40.8,POUND,331.1,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGSCT,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,0.8754237954000001,cubic footage,14.4,POUND,321.86,square footage,other size,1
LT,VB,DN-5887,,MERCURY001,ESTES EXPRESS (EXLA),7302,04557248,7302,218-1357770,,2018-04-30 11:47:13,2018-05-01 12:00:00,,,2018-05-01 07:54:10,2018-05-02 17:54:15,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-24MC,71+,,MERCURY001,,EA,1,PIECE_PICK,1,1,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMVCT-24CM-H2,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.7461115100000002,cubic footage,0,POUND,548.6,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CBE,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.2061820952000002,cubic footage,22.1,POUND,285.52000000000004,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,0
LT,VB,DN-5891,,MERCURY001,ESTES EXPRESS (EXLA),7304,11551427,7304,218-1357768,,2018-04-30 12:09:11,2018-05-01 12:00:00,,,2018-05-01 07:59:51,2018-05-02 17:53:08,false,,EDI,,,0,0,48,,false,,,0,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-24MC,71+,,MERCURY001,,EA,1,PIECE_PICK,1,1,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-SCT,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.8754237954000001,cubic footage,15.5,POUND,321.86,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-VCT-24,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.492131654,cubic footage,28.7,POUND,548.6,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BWLVS,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.406241,cubic footage,0,POUND,324,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-12SC,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,6.648782679000002,cubic footage,40.8,POUND,331.1,square footage,other size,1
LT,VB,DN-5892,,MERCURY001,ESTES EXPRESS (EXLA),7305,02558934,7305,218-1357765,,2018-04-30 12:13:58,2018-05-01 12:00:00,,,2018-05-01 08:05:22,2018-05-02 17:52:18,false,,EDI,,,0,0,48,,false,,,0,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-24MC,71+,,MERCURY001,,EA,1,PIECE_PICK,1,1,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMSCT-H2,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.1250362025000002,cubic footage,15.4,POUND,259.21000000000004,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMVCT-24CM-H2,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.7461115100000002,cubic footage,0,POUND,548.6,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-SQVS,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.2983105565000002,cubic footage,24.3,POUND,334.85,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-12SC,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,6.648782679000002,cubic footage,40.8,POUND,331.1,square footage,other size,1
LT,VB,DN-5897,,MERCURY001,ESTES EXPRESS (EXLA),7306,42550023,7306,218-1357769,,2018-04-30 12:21:45,2018-05-01 12:00:00,,,2018-05-01 11:55:59,2018-05-02 17:53:43,false,,EDI,,,0,0,48,,false,,,0,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-GR-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S01,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,4.2,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-UMCT-30,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,3.2625398835,cubic footage,39.7,POUND,633.4499999999999,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-GR-30MC,Vanity,,MERCURY001,,EA,1,PIECE_PICK,1,1,15.019116839999999,cubic footage,118,POUND,705.25,square footage,other size,1
LT,VB,DN-5898,,MERCURY001,ESTES EXPRESS (EXLA),7307,17551931,7307,218-1357766,,2018-04-30 12:26:06,2018-05-01 12:00:00,,,2018-05-01 16:09:36,2018-05-02 17:58:28,false,,EDI,,,0,0,48,,false,,,0,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-30MC,Vanity,,MERCURY001,,EA,1,PIECE_PICK,1,1,15.019116839999999,cubic footage,118,POUND,705.25,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMVCT-30CM-H2,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,2.1154812525000004,cubic footage,41.9,POUND,664.6500000000001,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-SQVS,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.2983105565000002,cubic footage,24.3,POUND,334.85,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-12SC,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,6.648782679000002,cubic footage,40.8,POUND,331.1,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMSCT-H2,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.1250362025000002,cubic footage,15.4,POUND,259.21000000000004,square footage,other size,0
LT,VB,DN-5899,,MERCURY001,ESTES EXPRESS (EXLA),7308,34550266,7308,218-1307400,,2018-04-30 12:30:01,2018-05-01 12:00:00,,,2018-05-01 16:18:41,2018-05-02 17:47:48,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-30MC,Vanity,,MERCURY001,,EA,2,PIECE_PICK,2,2,15.019116839999999,cubic footage,118,POUND,705.25,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGVCT-30BG,31-70,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.8077748885000005,cubic footage,30.9,POUND,664.6500000000001,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-SQVS,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.2983105565000002,cubic footage,24.3,POUND,334.85,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,0.7777728,cubic footage,5,POUND,192,square footage,other size,0
LT,VB,DN-5900,,MERCURY001,,7309,63573258,7309,638 838 421,,2018-04-30 12:34:53,2018-05-01 12:00:00,,,2018-05-02 07:41:40,2018-05-02 16:46:38,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-24MC,71+,,MERCURY001,,EA,2,PIECE_PICK,2,2,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,0.7777728,cubic footage,5,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CMVCT-24CM-H2,31-70,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.7461115100000002,cubic footage,0,POUND,548.6,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BWLVS,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.406241,cubic footage,0,POUND,324,square footage,other size,1
LT,VB,DN-5901,,MERCURY001,,7310,13551528,7310,753-48344-0,,2018-04-30 12:37:56,2018-05-01 12:00:00,,,2018-05-01 18:22:54,2018-05-07 13:00:31,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-30MC,Vanity,,MERCURY001,,EA,1,PIECE_PICK,1,1,15.019116839999999,cubic footage,118,POUND,705.25,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CWGVCT-30CWG,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.8077748885000005,cubic footage,30.9,POUND,664.6500000000001,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-SQVS,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.2983105565000002,cubic footage,24.3,POUND,334.85,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,0
LT,VB,DN-5902,,MERCURY001,ESTES EXPRESS (EXLA),7311,83573359,7311,218-1357763,,2018-04-30 12:40:59,2018-05-01 12:00:00,,,2018-05-01 18:18:21,2018-05-02 17:40:54,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-24MC,71+,,MERCURY001,,EA,1,PIECE_PICK,1,1,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CWGVCT-24CWG,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.492131654,cubic footage,24.3,POUND,548.6,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-SQVS,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.2983105565000002,cubic footage,24.3,POUND,334.85,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,0
LT,VB,DN-5903,,MERCURY001,ESTES EXPRESS (EXLA),7312,23550109,7312,218-1357764,,2018-04-30 12:45:05,2018-05-01 12:00:00,,,2018-05-01 18:10:47,2018-05-02 17:55:26,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-30MC,Vanity,,MERCURY001,,CS,1,PIECE_PICK,1,1,44.444160000000004,cubic footage,1,POUND,1920,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-VCT-30,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.8077748885000005,cubic footage,37.5,POUND,664.6500000000001,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BWLVS,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.406241,cubic footage,0,POUND,324,square footage,other size,1
LT,VB,DN-5904,,MERCURY001,ESTES EXPRESS (EXLA),7313,65633982,7313,218-1357762,,2018-04-30 12:47:51,2018-05-01 12:00:00,,,2018-05-01 18:08:06,2018-05-02 17:59:03,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-24MC,71+,,MERCURY001,,EA,2,PIECE_PICK,2,2,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-31MR,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-BGVCT-24BG,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.492131654,cubic footage,24.3,POUND,548.6,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-CBE,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,1.2061820952000002,cubic footage,22.1,POUND,285.52000000000004,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,2,PIECE_PICK,2,2,0.7777728,cubic footage,5,POUND,192,square footage,other size,0
LT,VB,DN-5905,,MERCURY001,R&L,7314,95455,7314,,,2018-04-30 13:13:17,2018-05-01 12:00:00,,,2018-05-01 17:01:12,2018-05-02 09:26:40,false,,EDI,,,0,0,48,,false,,,0,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-30MC,Vanity,,MERCURY001,,EA,1,PIECE_PICK,1,1,15.019116839999999,cubic footage,118,POUND,705.25,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-WH-31MR,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.4481157320000002,cubic footage,13.3,POUND,834.12,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-VCT-30,31-70,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.8077748885000005,cubic footage,37.5,POUND,664.6500000000001,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-RCTVS,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,1.431906345,cubic footage,24.3,POUND,348.5,square footage,other size,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-S02,30-,,MERCURY001,,EA,1,PIECE_PICK,1,1,0.7777728,cubic footage,5,POUND,192,square footage,other size,0
LT,VB,DN-5906,,MERCURY001,R&L,7315,874910484,7315,,,2018-04-30 13:36:58,2018-05-01 12:00:00,,,2018-05-01 16:57:02,2018-05-02 09:26:18,false,,EDI,,,0,0,48,,false,,,0,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-B-24MC,71+,,MERCURY001,,EA,2,PIECE_PICK,2,2,12.662270812799997,cubic footage,108,POUND,594.5799999999999,square footage,other size,1
